192.168.50.1,53,192.168.50.154,53086,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,53167,udp,0.0,268,,0
192.168.50.1,53,192.168.50.154,53369,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,53423,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,53657,udp,0.0,197,,0
192.168.50.1,53,192.168.50.154,53740,udp,0.0,141,,0
192.168.50.1,53,192.168.50.154,53795,udp,0.0,86,,0
192.168.50.1,53,192.168.50.154,53933,udp,0.0,159,,0
192.168.50.1,53,192.168.50.154,54152,udp,0.0,187,,0
192.168.50.1,53,192.168.50.154,54234,udp,0.0,160,,0
192.168.50.1,53,192.168.50.154,54552,udp,0.0,160,,0
192.168.50.1,53,192.168.50.154,54584,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,54586,udp,0.0,103,,0
192.168.50.1,53,192.168.50.154,54838,udp,0.0,219,,0
192.168.50.1,53,192.168.50.154,54916,udp,0.0,159,,0
192.168.50.1,53,192.168.50.154,54937,udp,0.0,184,,0
192.168.50.1,53,192.168.50.154,54946,udp,2.2441627979278564,318,,0
192.168.50.1,53,192.168.50.154,55063,udp,0.0,206,,0
192.168.50.1,53,192.168.50.154,55175,udp,0.0,141,,0
192.168.50.1,53,192.168.50.154,55185,udp,0.0,216,,0
192.168.50.1,53,192.168.50.154,55243,udp,0.0,251,,0
192.168.50.1,53,192.168.50.154,55252,udp,0.0,216,,0
192.168.50.1,53,192.168.50.154,55305,udp,0.0,206,,0
192.168.50.1,53,192.168.50.154,55391,udp,0.0,206,,0
192.168.50.1,53,192.168.50.154,55473,udp,0.0,184,,0
192.168.50.1,53,192.168.50.154,55492,udp,0.0,179,,0
192.168.50.1,53,192.168.50.154,55537,udp,0.0,331,,0
192.168.50.1,53,192.168.50.154,55565,udp,0.0,175,,0
192.168.50.1,53,192.168.50.154,55569,udp,0.0,107,,0
192.168.50.1,53,192.168.50.154,55595,udp,0.0,159,,0
192.168.50.1,53,192.168.50.154,55771,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,55905,udp,0.0,135,,0
192.168.50.1,53,192.168.50.154,55957,udp,0.0,220,,0
192.168.50.1,53,192.168.50.154,56027,udp,0.0,179,,0
192.168.50.1,53,192.168.50.154,56195,udp,0.0,129,,0
192.168.50.1,53,192.168.50.154,56198,udp,0.0,107,,0
192.168.50.1,53,192.168.50.154,56199,udp,0.0,129,,0
192.168.50.1,53,192.168.50.154,56518,udp,0.0,162,,0
192.168.50.1,53,192.168.50.154,56647,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,56673,udp,0.0,197,,0
192.168.50.1,53,192.168.50.154,56681,udp,0.0,202,,0
192.168.50.1,53,192.168.50.154,56684,udp,0.0,175,,0
192.168.50.1,53,192.168.50.154,56776,udp,0.0,160,,0
192.168.50.1,53,192.168.50.154,56779,udp,0.0,216,,0
192.168.50.1,53,192.168.50.154,56942,udp,0.0,219,,0
192.168.50.1,53,192.168.50.154,56981,udp,0.0,164,,0
192.168.50.1,53,192.168.50.154,56983,udp,0.0,111,,0
192.168.50.1,53,192.168.50.154,56989,udp,0.0,143,,0
192.168.50.1,53,192.168.50.154,57028,udp,11.004595041275024,785,,0
192.168.50.1,53,192.168.50.154,57041,udp,0.0,179,,0
192.168.50.1,53,192.168.50.154,57079,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,57122,udp,0.0,224,,0
192.168.50.1,53,192.168.50.154,57145,udp,0.0,113,,0
192.168.50.1,53,192.168.50.154,57152,udp,0.0,152,,0
192.168.50.1,53,192.168.50.154,57153,udp,0.0,95,,0
192.168.50.1,53,192.168.50.154,57273,udp,0.0,164,,0
192.168.50.1,53,192.168.50.154,57365,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,57401,udp,0.0,159,,0
192.168.50.1,53,192.168.50.154,57659,udp,0.0,107,,0
192.168.50.1,53,192.168.50.154,57717,udp,0.0,164,,0
192.168.50.1,53,192.168.50.154,57801,udp,0.0,126,,0
192.168.50.1,53,192.168.50.154,57835,udp,0.0,206,,0
192.168.50.1,53,192.168.50.154,57916,udp,0.0,95,,0
192.168.50.1,53,192.168.50.154,58013,udp,0.0,103,,0
192.168.50.1,53,192.168.50.154,58029,udp,0.0,433,,0
192.168.50.1,53,192.168.50.154,58048,udp,0.0,143,,0
192.168.50.1,53,192.168.50.154,58059,udp,0.0,206,,0
192.168.50.1,53,192.168.50.154,58096,udp,0.0,218,,0
192.168.50.1,53,192.168.50.154,58132,udp,0.0,302,,0
192.168.50.1,53,192.168.50.154,58413,udp,0.0,219,,0
192.168.50.1,53,192.168.50.154,58498,udp,0.0,175,,0
192.168.50.1,53,192.168.50.154,58543,udp,0.0,179,,0
