0.0.0.0,68,255.255.255.255,67,udp,0.0,342,,0
192.168.50.154,57950,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,57951,239.255.255.250,1900,udp,3.0399892330169678,848,,0
192.168.50.154,57952,239.255.255.250,1900,udp,3.024010419845581,848,,0
192.168.50.154,57957,34.200.163.181,443,tcp,60.20874381065369,6666,,0
192.168.50.154,57960,142.251.35.142,80,tcp,101.05133318901062,4427,,0
192.168.50.154,57961,34.120.208.123,443,tcp,1.3996267318725586,20562,,0
192.168.50.154,57964,199.232.65.91,443,tcp,1.262666940689087,2113,,0
192.168.50.154,57965,34.160.144.191,443,tcp,1.1058745384216309,1648,,0
192.168.50.154,57966,34.206.19.51,443,tcp,100.3522310256958,4751,,0
192.168.50.154,57967,3.169.202.71,443,tcp,101.53874182701111,1728,,0
192.168.50.154,58074,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,58128,18.154.101.114,443,tcp,240.01343941688538,384,,0
192.168.50.154,58135,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,58162,142.250.72.202,443,udp,0.1172342300415039,3697,,0
192.168.50.154,58231,98.85.105.132,443,tcp,29.88992428779602,9306,,0
192.168.50.154,58277,140.82.112.26,443,tcp,2.265554428100586,3620,,0
192.168.50.154,58289,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,58309,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,58336,13.107.253.66,443,tcp,90.10746765136719,4795,,0
192.168.50.154,58337,20.42.182.108,443,tcp,87.53073835372925,16822,,0
192.168.50.154,58338,142.250.188.42,443,tcp,0.17650723457336426,3183,,0
192.168.50.154,58339,142.250.188.42,443,tcp,0.17679929733276367,3183,,0
192.168.50.154,58339,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,58340,13.226.251.47,443,tcp,0.22526049613952637,3051,,0
192.168.50.154,58341,13.226.251.47,443,tcp,0.19690728187561035,2844,,0
192.168.50.154,58342,142.250.188.42,443,tcp,0.16921019554138184,4740,,0
192.168.50.154,58343,13.226.251.47,443,tcp,0.2202303409576416,3105,,0
192.168.50.154,58344,13.226.251.47,443,tcp,0.28169846534729004,3058,,0
192.168.50.154,58345,13.226.251.47,443,tcp,0.22844958305358887,3105,,0
192.168.50.154,58485,216.239.32.223,443,udp,0.07601237297058105,5895,,0
192.168.50.154,58527,216.239.34.223,443,udp,0.08416748046875,5898,,0
192.168.50.154,58535,140.82.112.5,443,tcp,30.490793466567993,4621,,0
192.168.50.154,58536,20.42.182.108,443,tcp,99.90379858016968,9568,,0
192.168.50.154,58537,13.226.251.74,443,tcp,0.23535561561584473,3557,,0
192.168.50.154,58540,104.18.156.37,443,tcp,241.05063891410828,3527,,0
192.168.50.154,58543,172.64.151.57,443,tcp,240.15762901306152,1536,,0
192.168.50.154,58544,13.226.251.74,443,tcp,0.21258044242858887,2499,,0
192.168.50.154,58545,142.251.46.138,443,tcp,0.1833481788635254,5578,,0
192.168.50.154,58546,13.226.251.74,443,tcp,0.2223374843597412,3409,,0
192.168.50.154,58547,13.226.251.74,443,tcp,0.21215415000915527,3463,,0
192.168.50.154,58548,13.226.251.74,443,tcp,0.20023155212402344,2516,,0
192.168.50.154,58549,3.5.155.104,443,tcp,1.1375670433044434,302197,,0
192.168.50.154,58550,13.226.251.74,443,tcp,0.2391357421875,3255,,0
192.168.50.154,58775,216.239.32.223,443,udp,0.08440136909484863,4608,,0
192.168.50.154,58824,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,58855,23.222.27.19,443,tcp,301.62545585632324,3557,,0
192.168.50.154,58904,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,58922,216.239.32.223,443,udp,0.07613158226013184,5967,,0
192.168.50.154,58952,142.251.183.188,5228,tcp,2294.8157510757446,3097,,0
192.168.50.154,58967,192.168.50.1,53,udp,0.0,76,,0
192.168.50.154,59030,216.239.36.223,443,udp,0.07621598243713379,5897,,0
192.168.50.154,59033,13.107.253.66,443,tcp,90.11337494850159,4309,,0
192.168.50.154,59167,216.239.34.223,443,udp,0.08401942253112793,5896,,0
192.168.50.154,59221,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,59236,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,59279,3.169.202.58,443,tcp,240.07366847991943,3577,,0
192.168.50.154,59329,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,59348,18.154.101.114,443,tcp,239.99811577796936,384,,0
192.168.50.154,59352,192.168.50.1,53,udp,0.0,82,,0
192.168.50.154,59385,192.168.50.1,53,udp,0.0,81,,0
192.168.50.154,59422,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,59459,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,59465,54.208.106.41,443,tcp,60.17435550689697,4204,,0
192.168.50.154,59466,13.226.251.29,443,tcp,0.18885397911071777,2855,,0
192.168.50.154,59467,23.222.27.55,443,tcp,0.10832357406616211,1489,,0
192.168.50.154,59511,142.251.46.142,443,udp,0.12827181816101074,6228,,0
192.168.50.154,59514,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,59515,239.255.255.250,1900,udp,3.036252498626709,848,,0
192.168.50.154,59516,239.255.255.250,1900,udp,3.0359179973602295,848,,0
192.168.50.154,59535,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,59541,142.250.188.46,443,udp,0.1113431453704834,6233,,0
192.168.50.154,59550,192.168.50.1,53,udp,0.0,76,,0
192.168.50.154,59560,192.168.50.1,53,udp,9.638429403305054,491,,0
192.168.50.154,59566,140.82.114.25,443,tcp,2.2776718139648438,3400,,0
192.168.50.154,59634,142.250.72.206,443,udp,0.0702979564666748,7368,,0
192.168.50.154,59685,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,59703,100.50.251.221,443,tcp,60.24614477157593,9211,,0
192.168.50.154,59747,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,59819,23.15.253.212,443,tcp,500.0774779319763,714,,0
192.168.50.154,59820,199.232.67.52,443,tcp,565.3058574199677,877,,0
192.168.50.154,59821,184.30.89.225,443,tcp,500.0321545600891,714,,0
192.168.50.154,59822,199.232.67.52,443,tcp,520.2775452136993,822,,0
192.168.50.154,59823,199.232.67.52,443,tcp,520.292816400528,822,,0
192.168.50.154,59846,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,59883,18.238.176.24,443,tcp,240.21894311904907,7536,,0
192.168.50.154,59884,20.189.173.17,443,tcp,0.3506131172180176,4270,,0
192.168.50.154,59885,18.238.136.26,443,tcp,0.20068049430847168,862,,0
192.168.50.154,59886,18.238.136.26,443,tcp,100.1064805984497,889,,0
192.168.50.154,59886,192.168.50.1,53,udp,0.0,82,,0
192.168.50.154,59887,23.222.27.55,443,tcp,0.09964823722839355,1435,,0
192.168.50.154,59888,13.226.251.47,443,tcp,0.20967364311218262,2498,,0
192.168.50.154,59967,192.168.50.1,53,udp,0.0,81,,0
192.168.50.154,59975,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,59983,192.168.50.1,53,udp,0.0,82,,0
192.168.50.154,59992,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,59993,216.239.36.223,443,udp,0.11043214797973633,5980,,0
192.168.50.154,59997,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,60002,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,60097,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,60124,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,60181,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,60182,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,60225,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,60226,239.255.255.250,1900,udp,3.035665988922119,848,,0
192.168.50.154,60227,239.255.255.250,1900,udp,3.0352060794830322,848,,0
192.168.50.154,60251,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,60299,216.239.38.223,443,udp,0.08264398574829102,4605,,0
192.168.50.154,60300,239.255.255.250,1900,udp,3.04123854637146,848,,0
192.168.50.154,60301,239.255.255.250,1900,udp,3.041433095932007,848,,0
192.168.50.154,60315,13.226.251.5,443,tcp,240.065603017807,3523,,0
192.168.50.154,60316,72.153.5.61,443,tcp,0.4349792003631592,1908,,0
192.168.50.154,60317,13.226.251.47,443,tcp,0.4356505870819092,2498,,0
192.168.50.154,60318,20.190.190.195,443,tcp,0.36129164695739746,9606,,0
192.168.50.154,60319,20.190.190.195,443,tcp,0.35913634300231934,1272,,0
192.168.50.154,60320,20.190.190.195,443,tcp,0.35977792739868164,5571,,0
192.168.50.154,60328,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,60361,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,60376,142.251.156.119,443,udp,0.054575204849243164,4264,,0
192.168.50.154,60384,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,60390,142.251.46.138,443,udp,1464.212571144104,17905,,0
192.168.50.154,60446,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,60469,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,60525,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,60596,23.38.100.175,443,tcp,513.444319486618,5228,,0
192.168.50.154,60645,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,60646,239.255.255.250,1900,udp,3.024675130844116,848,,0
192.168.50.154,60647,239.255.255.250,1900,udp,3.024745464324951,848,,0
192.168.50.154,60679,23.38.100.175,443,tcp,556.0916872024536,4455,,0
192.168.50.154,60682,140.82.112.4,443,tcp,0.40334630012512207,2020,,0
192.168.50.154,60685,140.82.112.4,443,tcp,0.3346221446990967,2002,,0
192.168.50.154,60705,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,60758,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,60796,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,60804,192.168.0.232,53383,udp,5.001293182373047,500,,0
192.168.50.154,60804,192.168.1.153,3074,udp,0.49971699714660645,100,,0
192.168.50.154,60804,192.168.1.8,65182,udp,4.5042948722839355,450,,0
192.168.50.154,60804,20.153.146.68,30465,udp,446.0428626537323,1618507,,0
192.168.50.154,60804,20.33.73.116,30828,udp,638.4703183174133,11462,,0
192.168.50.154,60804,200.76.144.138,27680,udp,5.0037314891815186,550,,0
192.168.50.154,60804,209.35.91.110,16956,udp,15.977430582046509,42003,,0
192.168.50.154,60804,26.192.51.101,53383,udp,5.001272439956665,550,,0
192.168.50.154,60804,46.135.100.161,3725,udp,5.001075029373169,550,,0
192.168.50.154,60809,3.169.202.74,443,tcp,220.18615317344666,3598,,0
192.168.50.154,60810,72.153.5.129,443,tcp,0.5644614696502686,2150,,0
192.168.50.154,60811,72.153.5.61,443,tcp,118.34986305236816,2075,,0
192.168.50.154,60812,13.226.251.89,443,tcp,0.19871306419372559,2552,,0
192.168.50.154,60813,13.226.251.89,443,tcp,0.20108246803283691,2553,,0
192.168.50.154,60814,142.250.188.42,443,tcp,0.19157695770263672,6194,,0
192.168.50.154,60815,13.226.251.89,443,tcp,0.2069694995880127,3157,,0
192.168.50.154,60816,13.226.251.89,443,tcp,0.22831392288208008,2448,,0
192.168.50.154,60816,150.171.109.225,443,tcp,90.09516286849976,4841,,0
192.168.50.154,60817,13.226.251.89,443,tcp,0.19719600677490234,2448,,0
192.168.50.154,60817,20.49.150.241,443,tcp,0.8809385299682617,1832,,0
192.168.50.154,60818,13.226.251.89,443,tcp,0.2072288990020752,2462,,0
192.168.50.154,60818,20.49.150.241,443,tcp,0.9139180183410645,1947,,0
192.168.50.154,60819,3.5.157.39,443,tcp,1.1107568740844727,302253,,0
192.168.50.154,60820,142.250.188.42,443,tcp,0.18997955322265625,3117,,0
192.168.50.154,60821,20.42.182.108,443,tcp,87.69929528236389,7448,,0
192.168.50.154,60822,142.250.188.42,443,tcp,0.39081907272338867,3179,,0
192.168.50.154,60828,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,60829,239.255.255.250,1900,udp,3.026073932647705,848,,0
192.168.50.154,60830,239.255.255.250,1900,udp,3.0251307487487793,848,,0
192.168.50.154,60857,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,60924,142.250.72.206,443,udp,0.09821534156799316,7374,,0
192.168.50.154,60925,239.255.255.250,1900,udp,3.012352228164673,848,,0
192.168.50.154,60926,239.255.255.250,1900,udp,3.0257833003997803,848,,0
192.168.50.154,60929,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,60930,239.255.255.250,1900,udp,3.0328564643859863,848,,0
192.168.50.154,60931,239.255.255.250,1900,udp,3.0329034328460693,848,,0
192.168.50.154,60972,44.250.91.74,443,tcp,10.11948299407959,4171,,0
192.168.50.154,60973,23.222.27.67,443,tcp,0.10260009765625,1543,,0
192.168.50.154,60982,142.251.46.142,443,udp,0.10600924491882324,7773,,0
192.168.50.154,61031,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,61134,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,61137,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,61148,18.238.136.88,443,udp,0.24970436096191406,6147,,0
192.168.50.154,61174,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,61227,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61244,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,61245,239.255.255.250,1900,udp,3.02517032623291,848,,0
192.168.50.154,61246,239.255.255.250,1900,udp,3.025071382522583,848,,0
192.168.50.154,61296,216.239.36.223,443,udp,0.09705495834350586,5899,,0
192.168.50.154,61315,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,61319,192.168.50.1,53,udp,0.0,76,,0
192.168.50.154,61340,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,61429,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,61449,140.82.113.26,443,tcp,1156.9848639965057,2898,,0
192.168.50.154,61461,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61568,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,61573,44.221.155.170,443,tcp,60.222405672073364,10945,,0
192.168.50.154,61574,20.189.173.26,443,tcp,110.04838275909424,2207,,0
192.168.50.154,61575,13.89.179.13,443,tcp,109.80494356155396,2215,,0
192.168.50.154,61576,52.123.249.58,443,tcp,75.0451819896698,1408,,0
192.168.50.154,61577,72.153.5.133,443,tcp,0.4275691509246826,2087,,0
192.168.50.154,61578,20.190.190.131,443,tcp,0.3274991512298584,5675,,0
192.168.50.154,61579,48.192.143.121,443,tcp,1.1595919132232666,32443,,0
192.168.50.154,61580,23.222.27.67,443,tcp,0.1055750846862793,1435,,0
192.168.50.154,61581,20.50.201.206,443,tcp,0.8720741271972656,4012,,0
192.168.50.154,61582,72.153.5.138,443,tcp,0.4470536708831787,2092,,0
192.168.50.154,61583,72.153.5.61,443,tcp,82.07167220115662,2071,,0
192.168.50.154,61584,20.189.173.26,443,tcp,14.83482575416565,17033,,0
192.168.50.154,61606,52.207.8.92,443,tcp,60.187586307525635,9298,,0
192.168.50.154,61611,142.250.72.206,443,udp,0.13823866844177246,6162,,0
192.168.50.154,61623,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,61624,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,61656,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,61863,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61876,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,61949,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,61958,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61970,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,61975,52.123.249.9,443,tcp,135.1486554145813,3984,,0
192.168.50.154,61976,18.238.136.87,443,tcp,0.1156167984008789,862,,0
192.168.50.154,61977,18.238.136.87,443,tcp,100.10507678985596,889,,0
192.168.50.154,61978,18.154.101.114,443,tcp,0.08419942855834961,1129,,0
192.168.50.154,61990,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,61995,192.168.50.1,53,udp,127.62872529029846,633,,0
192.168.50.154,62009,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,62020,13.226.251.95,443,tcp,149.89360356330872,328,,0
192.168.50.154,62021,20.109.167.1,443,tcp,0.0387423038482666,108,,0
192.168.50.154,62047,23.15.253.212,443,tcp,500.01909041404724,714,,0
192.168.50.154,62060,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,62090,20.42.182.108,443,tcp,0.04373359680175781,108,,0
192.168.50.154,62099,3.169.202.90,443,tcp,0.13756275177001953,934,,0
192.168.50.154,62100,3.169.202.90,443,tcp,0.1277940273284912,927,,0
192.168.50.154,62101,13.226.251.74,443,tcp,0.23200583457946777,2579,,0
192.168.50.154,62102,13.226.251.74,443,tcp,0.19459962844848633,2462,,0
192.168.50.154,62103,142.251.35.138,443,tcp,0.15332722663879395,3822,,0
192.168.50.154,62104,52.219.172.42,443,tcp,1.1386265754699707,302595,,0
192.168.50.154,62105,13.226.251.74,443,tcp,0.20545625686645508,2437,,0
192.168.50.154,62106,13.226.251.74,443,tcp,0.434126615524292,2515,,0
192.168.50.154,62107,18.160.143.6,443,tcp,2340.609263420105,41614,,0
192.168.50.154,62108,13.226.251.74,443,tcp,0.2054135799407959,2508,,0
192.168.50.154,62109,13.226.251.74,443,tcp,0.20871663093566895,2505,,0
192.168.50.154,62110,13.226.251.74,443,tcp,0.21601176261901855,2514,,0
192.168.50.154,62111,13.226.251.74,443,tcp,0.19408917427062988,2437,,0
192.168.50.154,62112,13.226.251.74,443,tcp,0.20667576789855957,2498,,0
192.168.50.154,62113,13.226.251.74,443,tcp,0.20932769775390625,2455,,0
192.168.50.154,62114,13.226.251.74,443,tcp,0.19807171821594238,2444,,0
192.168.50.154,62115,13.226.251.74,443,tcp,0.229811429977417,2448,,0
192.168.50.154,62116,142.251.35.138,443,tcp,0.4209587574005127,3820,,0
192.168.50.154,62117,13.226.251.74,443,tcp,0.20311594009399414,2441,,0
192.168.50.154,62118,142.251.35.138,443,tcp,0.376863956451416,3770,,0
192.168.50.154,62119,13.226.251.74,443,tcp,0.19403553009033203,2437,,0
192.168.50.154,62120,142.251.35.138,443,tcp,0.1708388328552246,3159,,0
192.168.50.154,62121,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,62121,75.101.198.66,7750,tcp,2340.899999856949,2143751,,0
192.168.50.154,62122,142.251.35.138,443,tcp,0.20755505561828613,3275,,0
192.168.50.154,62123,142.251.35.138,443,tcp,0.40525364875793457,3159,,0
192.168.50.154,62124,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,62189,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,62207,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,62293,150.171.109.227,443,tcp,90.1383421421051,5173,,0
192.168.50.154,62344,192.168.50.1,53,udp,0.0,70,,0
192.168.50.154,62404,74.125.132.84,443,udp,0.25519895553588867,7907,,0
192.168.50.154,62506,142.250.72.202,443,udp,0.24062609672546387,5521,,0
192.168.50.154,62510,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,62548,192.168.50.1,53,udp,134.61417412757874,351,,0
192.168.50.154,62580,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,62589,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,62676,140.82.113.6,443,tcp,31.266565799713135,3775,,0
192.168.50.154,62757,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,62773,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,62791,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,62881,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,62884,192.168.50.1,53,udp,0.0,70,,0
192.168.50.154,62919,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,63031,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,63055,192.168.50.1,53,udp,0.0,87,,0
192.168.50.154,63064,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,63074,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63087,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,63096,18.154.101.114,443,tcp,239.97565698623657,384,,0
192.168.50.154,63108,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63113,18.238.176.91,443,tcp,239.9970760345459,384,,0
192.168.50.154,63158,100.23.228.58,443,tcp,10.142519474029541,4053,,0
192.168.50.154,63159,23.222.27.55,443,tcp,0.5631060600280762,2287,,0
192.168.50.154,63270,13.226.251.118,443,tcp,45.175514459609985,4743,,0
192.168.50.154,63271,18.238.136.87,443,tcp,0.09888577461242676,803,,0
192.168.50.154,63272,20.189.173.28,443,tcp,0.8802831172943115,9083,,0
192.168.50.154,63273,52.168.117.169,443,tcp,0.5780293941497803,16466,,0
192.168.50.154,63274,13.226.251.37,443,tcp,0.13518381118774414,1842,,0
192.168.50.154,63338,100.22.103.209,443,tcp,10.119558095932007,4053,,0
192.168.50.154,63384,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,63404,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63448,142.251.35.138,443,udp,0.09143233299255371,7230,,0
192.168.50.154,63467,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63568,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,63582,142.250.72.202,443,udp,880.3665635585785,21755,,0
192.168.50.154,63594,150.171.109.226,443,tcp,90.39953064918518,4957,,0
192.168.50.154,63659,54.174.203.15,443,tcp,60.213894844055176,5520,,0
192.168.50.154,63700,54.160.88.10,443,tcp,60.23520302772522,9276,,0
192.168.50.154,63761,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,63817,140.82.114.6,443,tcp,30.332578420639038,3217,,0
192.168.50.154,63818,18.238.136.26,443,tcp,100.09883904457092,911,,0
192.168.50.154,63819,13.226.251.89,443,tcp,0.23798179626464844,3058,,0
192.168.50.154,63820,13.226.251.89,443,tcp,0.23506426811218262,3103,,0
192.168.50.154,63821,20.42.182.108,443,tcp,165.1865575313568,4379,,0
192.168.50.154,63893,142.250.72.206,443,udp,0.06802225112915039,6084,,0
192.168.50.154,63941,239.255.255.250,1900,udp,3.033627986907959,848,,0
192.168.50.154,63942,239.255.255.250,1900,udp,3.0344035625457764,848,,0
192.168.50.154,63985,142.250.72.202,443,udp,0.10067892074584961,4988,,0
192.168.50.154,63991,173.194.206.84,443,udp,0.2091197967529297,7678,,0
192.168.50.154,64039,13.107.5.93,443,tcp,90.24941802024841,5725,,0
192.168.50.154,64055,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,64107,54.210.30.73,443,tcp,60.19071173667908,5257,,0
192.168.50.154,64108,72.153.5.134,443,tcp,0.4428861141204834,2027,,0
192.168.50.154,64109,72.153.5.141,443,tcp,103.34758758544922,2070,,0
192.168.50.154,64110,3.169.202.98,443,tcp,0.14631986618041992,934,,0
192.168.50.154,64111,3.169.202.98,443,tcp,0.13950538635253906,927,,0
192.168.50.154,64112,72.153.5.141,443,tcp,0.4476916790008545,2049,,0
192.168.50.154,64113,23.222.27.67,443,tcp,0.09779214859008789,1543,,0
192.168.50.154,64114,142.250.72.206,80,tcp,100.1175320148468,1656,,0
192.168.50.154,64115,3.169.202.71,443,tcp,101.07865309715271,1728,,0
192.168.50.154,64116,54.92.131.24,443,tcp,100.37530875205994,3311,,0
192.168.50.154,64117,142.250.72.195,443,tcp,11.733519315719604,3476,,0
192.168.50.154,64134,142.250.188.46,443,udp,0.13676857948303223,7603,,0
192.168.50.154,64146,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,64179,192.168.50.1,53,udp,2.4824793338775635,300,,0
192.168.50.154,64217,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,64230,150.171.109.227,443,tcp,90.13907980918884,4348,,0
192.168.50.154,64231,13.107.5.93,443,tcp,4.583240032196045,3382,,0
192.168.50.154,64232,20.189.173.26,443,tcp,91.27794671058655,3329,,0
192.168.50.154,64233,142.250.72.202,443,tcp,0.1557168960571289,3207,,0
192.168.50.154,64234,13.226.251.89,443,tcp,0.1968083381652832,2462,,0
192.168.50.154,64235,3.5.157.118,443,tcp,1.3125109672546387,302325,,0
192.168.50.154,64283,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,64321,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,64388,216.239.36.223,443,udp,0.07895469665527344,4606,,0
192.168.50.154,64389,239.255.255.250,1900,udp,3.0301835536956787,848,,0
192.168.50.154,64390,239.255.255.250,1900,udp,3.0286295413970947,848,,0
192.168.50.154,64477,192.168.50.1,53,udp,117.3459255695343,691,,0
192.168.50.154,64522,142.251.46.142,443,udp,0.10948944091796875,6083,,0
192.168.50.154,64561,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,64576,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,64584,54.174.203.15,443,tcp,60.216148853302,5227,,0
192.168.50.154,64602,142.250.188.46,443,udp,0.08406281471252441,6078,,0
192.168.50.154,64621,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,64661,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,64673,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,64721,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,64785,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,64816,142.251.35.132,443,udp,0.05530834197998047,4264,,0
192.168.50.154,64838,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,64954,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,65016,192.168.50.1,53,udp,0.0,76,,0
192.168.50.154,65307,142.251.35.138,443,udp,0.09695172309875488,3698,,0
192.168.50.154,65391,142.251.35.138,443,udp,0.10550761222839355,4928,,0
192.168.50.154,65428,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,65465,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,65472,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,65473,216.239.32.223,443,udp,0.08500337600708008,5896,,0
192.168.50.154,65478,192.168.50.1,53,udp,720.52330327034,172,,0
199.232.65.91,443,192.168.50.154,57964,tcp,1.247344732284546,9719,,0
199.232.66.172,80,192.168.50.154,55700,tcp,60.12569522857666,742,,0
199.232.67.52,443,192.168.50.154,50061,tcp,610.3840968608856,3730,,0
199.232.67.52,443,192.168.50.154,59820,tcp,565.3039662837982,1149,,0
199.232.67.52,443,192.168.50.154,59822,tcp,520.2764105796814,1083,,0
199.232.67.52,443,192.168.50.154,59823,tcp,520.2777478694916,1083,,0
199.46.35.124,443,192.168.50.154,57819,tcp,170.06502175331116,1404,,0
20.109.167.1,443,192.168.50.154,62021,tcp,0.0,54,,0
20.153.146.68,30465,192.168.50.154,60804,udp,445.5125756263733,1221001,,0
20.189.173.17,443,192.168.50.154,59884,tcp,0.3067336082458496,5350,,0
20.189.173.26,443,192.168.50.154,61574,tcp,110.00754952430725,7465,,0
20.189.173.26,443,192.168.50.154,61584,tcp,14.836880922317505,8852,,0
20.189.173.26,443,192.168.50.154,64232,tcp,91.23353862762451,7465,,0
20.189.173.28,443,192.168.50.154,63272,tcp,0.8393063545227051,5634,,0
20.190.190.131,443,192.168.50.154,52765,tcp,0.183638334274292,5013,,0
20.190.190.131,443,192.168.50.154,52766,tcp,0.17483997344970703,7044,,0
20.190.190.131,443,192.168.50.154,52767,tcp,0.33927321434020996,11729,,0
20.190.190.131,443,192.168.50.154,61578,tcp,0.23031377792358398,6814,,0
20.190.190.194,443,192.168.50.154,49873,tcp,0.4826180934906006,10432,,0
20.190.190.194,443,192.168.50.154,49874,tcp,0.32717180252075195,6959,,0
20.190.190.195,443,192.168.50.154,60318,tcp,0.2748067378997803,10781,,0
