150.171.109.226,80,192.168.50.154,58608,tcp,0.03390049934387207,2073,,0
150.171.109.226,80,192.168.50.154,58634,tcp,0.0678253173828125,2158,,0
150.171.109.226,80,192.168.50.154,58635,tcp,0.06911158561706543,3781,,0
150.171.109.226,80,192.168.50.154,58636,tcp,0.06043052673339844,1907,,0
150.171.109.226,80,192.168.50.154,58637,tcp,0.060877323150634766,3499,,0
150.171.109.226,80,192.168.50.154,58638,tcp,0.06452775001525879,2015,,0
150.171.109.226,80,192.168.50.154,58639,tcp,0.1296534538269043,7589,,0
150.171.109.226,80,192.168.50.154,58640,tcp,0.06723356246948242,2605,,0
150.171.109.226,80,192.168.50.154,58641,tcp,0.034374237060546875,2201,,0
150.171.109.226,80,192.168.50.154,58642,tcp,0.05701160430908203,2632,,0
150.171.109.226,80,192.168.50.154,58643,tcp,0.06322193145751953,3022,,0
150.171.109.226,80,192.168.50.154,58644,tcp,0.046494245529174805,2640,,0
150.171.109.226,80,192.168.50.154,58645,tcp,0.0847620964050293,2491,,0
150.171.109.226,80,192.168.50.154,58646,tcp,0.04541897773742676,1788,,0
150.171.109.226,80,192.168.50.154,58647,tcp,0.09931445121765137,2414,,0
150.171.109.226,80,192.168.50.154,58648,tcp,0.1307222843170166,5922,,0
150.171.109.226,80,192.168.50.154,58649,tcp,0.3441653251647949,4714,,0
150.171.109.226,80,192.168.50.154,58650,tcp,0.04527926445007324,3262,,0
150.171.109.226,80,192.168.50.154,58651,tcp,0.5853538513183594,6429,,0
150.171.109.226,80,192.168.50.154,58652,tcp,0.04307079315185547,2207,,0
150.171.109.226,80,192.168.50.154,58653,tcp,0.04134511947631836,2923,,0
150.171.109.226,80,192.168.50.154,58654,tcp,0.0587310791015625,1592,,0
150.171.109.226,80,192.168.50.154,58655,tcp,0.037484169006347656,2392,,0
150.171.109.226,80,192.168.50.154,58656,tcp,0.026493072509765625,1875,,0
150.171.109.226,80,192.168.50.154,58657,tcp,0.0357511043548584,2469,,0
150.171.109.226,80,192.168.50.154,58658,tcp,0.036238670349121094,2420,,0
150.171.109.226,80,192.168.50.154,58659,tcp,0.03593802452087402,2324,,0
150.171.109.226,80,192.168.50.154,58660,tcp,0.040888309478759766,1927,,0
150.171.109.226,80,192.168.50.154,58661,tcp,0.05451345443725586,1878,,0
150.171.109.226,80,192.168.50.154,58662,tcp,0.03701186180114746,1523,,0
150.171.109.226,80,192.168.50.154,58663,tcp,0.07821226119995117,1631,,0
150.171.109.226,80,192.168.50.154,58664,tcp,0.08959388732910156,2302,,0
150.171.109.226,80,192.168.50.154,58665,tcp,0.05228853225708008,3902,,0
150.171.109.226,80,192.168.50.154,58666,tcp,0.05293607711791992,3593,,0
150.171.109.226,80,192.168.50.154,58667,tcp,0.049950361251831055,1598,,0
150.171.109.226,80,192.168.50.154,58668,tcp,0.05232977867126465,3068,,0
150.171.109.226,80,192.168.50.154,58669,tcp,0.048040151596069336,3877,,0
150.171.109.226,80,192.168.50.154,58670,tcp,0.04992938041687012,3085,,0
150.171.109.226,80,192.168.50.154,58671,tcp,0.04912757873535156,3332,,0
150.171.109.226,80,192.168.50.154,58672,tcp,0.04881548881530762,2283,,0
150.171.109.226,80,192.168.50.154,58673,tcp,0.03386974334716797,2354,,0
150.171.109.226,80,192.168.50.154,58674,tcp,0.040244340896606445,2981,,0
150.171.109.226,80,192.168.50.154,58675,tcp,0.03422975540161133,3017,,0
150.171.109.226,80,192.168.50.154,58676,tcp,0.047142744064331055,2676,,0
150.171.109.226,80,192.168.50.154,58677,tcp,0.050901174545288086,1598,,0
150.171.109.226,80,192.168.50.154,58678,tcp,0.04857230186462402,2220,,0
150.171.109.226,80,192.168.50.154,58679,tcp,0.05866813659667969,3559,,0
150.171.109.226,80,192.168.50.154,58680,tcp,0.08664226531982422,5134,,0
150.171.109.226,80,192.168.50.154,58681,tcp,0.05984067916870117,3599,,0
